"id","age","gender","traffic_source","category","retail_price"
78413,15,"M","Organic","Fashion Hoodies & Sweatshirts",44.9900016784668
78413,15,"M","Organic","Tops & Tees",44.9900016784668
81532,47,"M","Organic","Shorts",44.9900016784668
82136,60,"M","Organic","Pants",44.9900016784668
83554,46,"M","Search","Shorts",44.9900016784668
88079,39,"F","Search","Intimates",44.9900016784668
89808,65,"M","Search","Jeans",44.9900016784668
91444,41,"F","Email","Plus",44.9900016784668
93773,58,"M","Email","Pants",44.9900016784668
94723,65,"M","Organic","Pants",44.9900016784668
95033,67,"M","Organic","Fashion Hoodies & Sweatshirts",44.9900016784668
95256,63,"F","Organic","Intimates",44.9900016784668
95300,43,"M","Email","Tops & Tees",44.9900016784668
96613,14,"M","Email","Outerwear & Coats",44.9900016784668
97561,33,"M","Organic","Jeans",44.9900016784668
99353,55,"F","Search","Jeans",44.9900016784668
100,38,"F","Search","Dresses",46.9900016784668
2397,24,"F","Search","Jeans",46.9900016784668
3190,46,"F","Organic","Jeans",46.9900016784668
9689,14,"F","Organic","Dresses",46.9900016784668
10639,49,"M","Search","Tops & Tees",46.9900016784668
11234,53,"M","Organic","Pants",46.9900016784668
14827,32,"M","Organic","Sweaters",46.9900016784668
17992,19,"M","Email","Pants",46.9900016784668
23792,66,"M","Organic","Shorts",46.9900016784668
24038,29,"M","Search","Sleep & Lounge",46.9900016784668
25682,34,"M","Search","Tops & Tees",46.9900016784668
26265,34,"F","Facebook","Plus",46.9900016784668
28828,38,"F","Search","Dresses",46.9900016784668
29923,45,"F","Search","Dresses",46.9900016784668
30252,53,"F","Organic","Dresses",46.9900016784668
31895,19,"F","Organic","Dresses",46.9900016784668
33263,31,"F","Search","Active",46.9900016784668
34904,46,"F","Search","Dresses",46.9900016784668
35730,63,"F","Search","Tops & Tees",46.9900016784668
37305,31,"F","Facebook","Sweaters",46.9900016784668
46334,38,"F","Search","Jeans",46.9900016784668
50957,51,"F","Search","Tops & Tees",46.9900016784668
54532,56,"F","Search","Jeans",46.9900016784668
62410,50,"M","Search","Sleep & Lounge",46.9900016784668
65465,55,"F","Search","Intimates",46.9900016784668
69423,49,"F","Display","Active",46.9900016784668
73174,58,"M","Display","Tops & Tees",46.9900016784668
73357,13,"M","Search","Tops & Tees",46.9900016784668
75420,65,"M","Organic","Tops & Tees",46.9900016784668
75658,30,"M","Search","Sleep & Lounge",46.9900016784668
77452,64,"F","Search","Dresses",46.9900016784668
77696,26,"F","Facebook","Dresses",46.9900016784668
78332,34,"F","Search","Dresses",46.9900016784668
78406,20,"F","Search","Dresses",46.9900016784668
78929,43,"F","Search","Dresses",46.9900016784668
79794,39,"F","Organic","Dresses",46.9900016784668
80561,21,"F","Display","Dresses",46.9900016784668
82740,36,"F","Facebook","Dresses",46.9900016784668
90662,22,"F","Search","Dresses",46.9900016784668
91166,12,"F","Search","Dresses",46.9900016784668
92321,41,"F","Search","Intimates",46.9900016784668
93189,35,"M","Search","Sleep & Lounge",46.9900016784668
93927,25,"F","Search","Tops & Tees",46.9900016784668
94076,34,"M","Organic","Sweaters",46.9900016784668
94927,55,"F","Facebook","Dresses",46.9900016784668
96155,43,"F","Search","Dresses",46.9900016784668
97359,14,"F","Search","Dresses",46.9900016784668
97588,47,"F","Search","Dresses",46.9900016784668
370,50,"M","Display","Sweaters",46.9900016784668
11701,58,"F","Organic","Dresses",46.9900016784668
15441,22,"F","Organic","Dresses",46.9900016784668
17337,20,"F","Organic","Jeans",46.9900016784668
33862,43,"F","Search","Dresses",46.9900016784668
34037,38,"M","Search","Sleep & Lounge",46.9900016784668
39441,48,"F","Search","Dresses",46.9900016784668
49425,26,"F","Search","Intimates",46.9900016784668
64499,30,"F","Search","Jeans",46.9900016784668
73979,64,"F","Search","Dresses",46.9900016784668
79282,67,"F","Search","Dresses",46.9900016784668
85503,43,"F","Search","Plus",46.9900016784668
91615,65,"F","Search","Dresses",46.9900016784668
25222,36,"F","Email","Intimates",48.9900016784668
26552,70,"F","Display","Sweaters",48.9900016784668
27675,17,"F","Search","Skirts",48.9900016784668
52289,48,"F","Facebook","Outerwear & Coats",48.9900016784668
58530,45,"M","Search","Swim",48.9900016784668
63914,56,"F","Search","Tops & Tees",48.9900016784668
66061,51,"F","Search","Sweaters",48.9900016784668
73669,15,"F","Search","Sweaters",48.9900016784668
90533,64,"M","Search","Outerwear & Coats",48.9900016784668
98521,29,"F","Search","Skirts",48.9900016784668
40966,13,"M","Organic","Tops & Tees",48.9900016784668
42208,57,"M","Organic","Outerwear & Coats",48.9900016784668
46932,45,"F","Search","Tops & Tees",48.9900016784668
5319,42,"F","Search","Blazers & Jackets",50.9900016784668
15848,52,"M","Search","Sweaters",50.9900016784668
22377,70,"M","Organic","Sweaters",50.9900016784668
43101,70,"M","Search","Sweaters",50.9900016784668
49780,41,"M","Search","Sweaters",50.9900016784668
54300,40,"M","Search","Pants",50.9900016784668
55469,14,"F","Search","Blazers & Jackets",50.9900016784668
59811,39,"M","Search","Sweaters",50.9900016784668
84170,16,"F","Search","Jeans",50.9900016784668
88823,48,"M","Email","Sweaters",50.9900016784668
89843,68,"M","Search","Sweaters",50.9900016784668
1611,53,"F","Search","Dresses",52.9900016784668
2536,59,"F","Search","Jumpsuits & Rompers",52.9900016784668
3831,36,"F","Email","Blazers & Jackets",52.9900016784668
4799,43,"F","Search","Blazers & Jackets",52.9900016784668
17258,57,"F","Search","Blazers & Jackets",52.9900016784668
19354,15,"F","Search","Dresses",52.9900016784668
23926,32,"F","Search","Sweaters",52.9900016784668
25689,55,"F","Search","Dresses",52.9900016784668
31852,15,"F","Search","Blazers & Jackets",52.9900016784668
39097,48,"F","Search","Jumpsuits & Rompers",52.9900016784668
42202,32,"M","Organic","Tops & Tees",52.9900016784668
44558,42,"M","Search","Fashion Hoodies & Sweatshirts",52.9900016784668
48684,64,"F","Organic","Sweaters",52.9900016784668
50258,70,"F","Search","Jumpsuits & Rompers",52.9900016784668
57466,61,"M","Facebook","Fashion Hoodies & Sweatshirts",52.9900016784668
64853,19,"M","Search","Fashion Hoodies & Sweatshirts",52.9900016784668
82663,51,"F","Search","Blazers & Jackets",52.9900016784668
88569,56,"M","Search","Tops & Tees",52.9900016784668
93482,25,"F","Search","Blazers & Jackets",52.9900016784668
95146,20,"F","Organic","Active",52.9900016784668
18271,21,"F","Search","Jumpsuits & Rompers",52.9900016784668
18337,61,"F","Search","Active",52.9900016784668
47597,13,"F","Search","Jumpsuits & Rompers",52.9900016784668
56244,25,"F","Search","Jumpsuits & Rompers",52.9900016784668
84126,66,"F","Search","Blazers & Jackets",52.9900016784668
84989,54,"F","Search","Blazers & Jackets",52.9900016784668
89287,39,"F","Search","Jumpsuits & Rompers",52.9900016784668
92671,16,"F","Search","Dresses",52.9900016784668
673,57,"M","Organic","Fashion Hoodies & Sweatshirts",54.9900016784668
1194,50,"M","Organic","Outerwear & Coats",54.9900016784668
7049,21,"M","Search","Fashion Hoodies & Sweatshirts",54.9900016784668
7244,52,"M","Search","Pants",54.9900016784668
9303,17,"M","Search","Pants",54.9900016784668
9586,44,"M","Search","Shorts",54.9900016784668
9734,14,"M","Organic","Pants",54.9900016784668
11103,60,"M","Search","Shorts",54.9900016784668
11149,38,"M","Search","Shorts",54.9900016784668
11722,20,"M","Search","Shorts",54.9900016784668
15103,28,"M","Search","Outerwear & Coats",54.9900016784668
16619,18,"M","Email","Sweaters",54.9900016784668
20290,58,"F","Search","Jeans",54.9900016784668
21819,26,"M","Organic","Pants",54.9900016784668
26625,44,"M","Organic","Sweaters",54.9900016784668
28369,13,"M","Organic","Pants",54.9900016784668
28658,45,"M","Search","Pants",54.9900016784668
29521,59,"M","Organic","Sweaters",54.9900016784668
29627,30,"M","Search","Sweaters",54.9900016784668
30035,51,"F","Search","Swim",54.9900016784668
34982,39,"M","Facebook","Sleep & Lounge",54.9900016784668
35633,70,"F","Search","Swim",54.9900016784668
38688,57,"M","Facebook","Active",54.9900016784668
41745,27,"M","Organic","Fashion Hoodies & Sweatshirts",54.9900016784668
42943,19,"M","Search","Active",54.9900016784668
44141,22,"F","Search","Jeans",54.9900016784668
45624,14,"F","Organic","Active",54.9900016784668
45632,53,"M","Search","Fashion Hoodies & Sweatshirts",54.9900016784668
46823,63,"M","Facebook","Fashion Hoodies & Sweatshirts",54.9900016784668
50264,44,"M","Search","Sleep & Lounge",54.9900016784668
50525,62,"M","Search","Fashion Hoodies & Sweatshirts",54.9900016784668
51265,31,"F","Search","Jeans",54.9900016784668
54949,44,"F","Search","Outerwear & Coats",54.9900016784668
55052,15,"F","Organic","Pants & Capris",54.9900016784668
55383,17,"M","Facebook","Pants",54.9900016784668
55861,37,"F","Search","Jeans",54.9900016784668
57563,30,"M","Search","Outerwear & Coats",54.9900016784668
59504,32,"F","Search","Jeans",54.9900016784668
62348,36,"M","Search","Pants",54.9900016784668
62954,40,"F","Facebook","Leggings",54.9900016784668
63820,15,"M","Organic","Pants",54.9900016784668
67939,67,"M","Search","Jeans",54.9900016784668
68199,28,"M","Search","Fashion Hoodies & Sweatshirts",54.9900016784668
70751,26,"M","Search","Active",54.9900016784668
73058,19,"F","Organic","Sweaters",54.9900016784668
73546,32,"F","Search","Leggings",54.9900016784668
76772,47,"F","Search","Intimates",54.9900016784668
78343,54,"F","Search","Active",54.9900016784668
78864,15,"F","Search","Swim",54.9900016784668
79022,59,"M","Email","Pants",54.9900016784668
79999,12,"F","Search","Dresses",54.9900016784668
81409,30,"M","Search","Pants",54.9900016784668
83274,18,"M","Search","Shorts",54.9900016784668
85845,17,"M","Search","Active",54.9900016784668
86640,14,"M","Organic","Sweaters",54.9900016784668
93665,29,"M","Organic","Sweaters",54.9900016784668
93677,26,"M","Search","Active",54.9900016784668
94997,56,"F","Email","Swim",54.9900016784668
95700,21,"M","Search","Sleep & Lounge",54.9900016784668
95742,63,"M","Organic","Sweaters",54.9900016784668
98803,34,"M","Search","Outerwear & Coats",54.9900016784668
98862,61,"M","Search","Sweaters",54.9900016784668
99717,54,"F","Search","Swim",54.9900016784668
4679,36,"M","Search","Pants",54.9900016784668
9263,62,"F","Search","Sweaters",54.9900016784668
9338,19,"M","Search","Pants",54.9900016784668
9683,35,"F","Organic","Maternity",54.9900016784668
17754,66,"M","Search","Fashion Hoodies & Sweatshirts",54.9900016784668
25868,64,"M","Search","Jeans",54.9900016784668
29834,12,"F","Search","Outerwear & Coats",54.9900016784668
32622,27,"F","Facebook","Jeans",54.9900016784668
33540,21,"M","Organic","Sleep & Lounge",54.9900016784668
37990,28,"M","Search","Active",54.9900016784668
39833,70,"M","Search","Sleep & Lounge",54.9900016784668
50685,63,"M","Search","Sweaters",54.9900016784668
60936,46,"F","Search","Jeans",54.9900016784668
64770,68,"M","Search","Sleep & Lounge",54.9900016784668
74128,49,"F","Search","Active",54.9900016784668
86488,42,"M","Search","Sweaters",54.9900016784668
88630,21,"F","Organic","Jeans",54.9900016784668
88652,31,"F","Search","Dresses",54.9900016784668
94686,41,"M","Search","Pants",54.9900016784668
97596,60,"F","Organic","Dresses",54.9900016784668
99190,42,"M","Search","Sleep & Lounge",54.9900016784668
34090,33,"M","Search","Outerwear & Coats",56.9900016784668
41529,15,"M","Facebook","Outerwear & Coats",56.9900016784668
47933,59,"F","Search","Jeans",56.9900016784668
75754,67,"F","Search","Outerwear & Coats",56.9900016784668
87072,19,"M","Search","Outerwear & Coats",56.9900016784668
4363,46,"M","Search","Pants",56.9900016784668
36154,68,"F","Search","Jeans",56.9900016784668
69078,33,"M","Search","Sweaters",56.9900016784668
92672,60,"F","Search","Jeans",56.9900016784668
92728,15,"M","Organic","Outerwear & Coats",56.9900016784668
14447,57,"M","Search","Pants",58.9900016784668
14670,13,"F","Search","Swim",58.9900016784668
35910,67,"F","Search","Maternity",58.9900016784668
36943,28,"F","Organic","Dresses",58.9900016784668
39608,48,"F","Search","Dresses",58.9900016784668
43800,40,"M","Search","Pants",58.9900016784668
55744,51,"M","Display","Jeans",58.9900016784668
97037,40,"M","Email","Fashion Hoodies & Sweatshirts",58.9900016784668
9441,44,"F","Email","Dresses",58.9900016784668
9926,32,"F","Search","Maternity",58.9900016784668
53424,21,"F","Search","Dresses",58.9900016784668
79424,31,"F","Facebook","Swim",58.9900016784668
81959,32,"F","Search","Dresses",58.9900016784668
89135,41,"F","Search","Dresses",58.9900016784668
2825,17,"F","Search","Dresses",60.9900016784668
5123,41,"M","Email","Accessories",60.9900016784668
7533,49,"F","Search","Dresses",60.9900016784668
10891,57,"M","Search","Pants",60.9900016784668
26625,44,"M","Organic","Accessories",60.9900016784668
32348,36,"F","Email","Active",60.9900016784668
32811,28,"M","Search","Pants",60.9900016784668
44314,49,"M","Search","Pants",60.9900016784668
57597,14,"M","Search","Pants",60.9900016784668
61520,63,"M","Search","Pants",60.9900016784668
67504,42,"M","Facebook","Shorts",60.9900016784668
84323,39,"F","Search","Active",60.9900016784668
26662,27,"F","Search","Sweaters",60.9900016784668
56915,52,"F","Search","Pants & Capris",60.9900016784668
82468,30,"F","Search","Pants & Capris",60.9900016784668
4472,67,"M","Search","Jeans",62.9900016784668
4564,60,"F","Email","Tops & Tees",62.9900016784668
18775,25,"M","Search","Tops & Tees",62.9900016784668
53617,14,"M","Display","Fashion Hoodies & Sweatshirts",62.9900016784668
57579,51,"M","Email","Sleep & Lounge",62.9900016784668
59262,14,"M","Search","Sweaters",62.9900016784668
70527,18,"M","Search","Sweaters",62.9900016784668
71869,47,"F","Facebook","Swim",62.9900016784668
77176,55,"M","Search","Sleep & Lounge",62.9900016784668
7351,22,"M","Search","Sweaters",62.9900016784668
40664,12,"M","Search","Sweaters",62.9900016784668
10326,35,"F","Organic","Suits",69.9800033569336
45318,51,"M","Organic","Shorts",69.9800033569336
59991,49,"M","Facebook","Jeans",69.9800033569336
73179,21,"F","Search","Suits",69.9800033569336
77293,46,"M","Search","Jeans",69.9800033569336
98626,34,"F","Search","Suits",69.9800033569336
99128,36,"M","Search","Jeans",69.9800033569336
73322,16,"F","Organic","Suits",69.9800033569336
13960,13,"F","Search","Outerwear & Coats",73.9800033569336
86355,28,"M","Search","Accessories",85.9800033569336
7917,52,"M","Search","Sleep & Lounge",89.9800033569336
9039,48,"M","Display","Sleep & Lounge",89.9800033569336
24469,35,"F","Search","Maternity",89.9800033569336
48241,67,"F","Organic","Maternity",89.9800033569336
50457,60,"F","Search","Maternity",89.9800033569336
67095,22,"F","Search","Maternity",89.9800033569336
79937,43,"M","Search","Sleep & Lounge",89.9800033569336
93349,41,"F","Search","Maternity",89.9800033569336
20245,68,"F","Organic","Maternity",89.9800033569336
99907,34,"M","Organic","Jeans",93.9800033569336
5463,57,"M","Facebook","Jeans",93.9800033569336
69582,35,"M","Search","Jeans",93.9800033569336
91016,59,"M","Search","Jeans",93.9800033569336
12430,42,"M","Search","Jeans",109.9800033569336
15929,65,"M","Organic","Jeans",109.9800033569336
32122,19,"M","Search","Jeans",109.9800033569336
68277,67,"F","Search","Sweaters",264.6700134277344
1161,66,"F","Search","Blazers & Jackets",280.6700134277344
87441,54,"F","Search","Skirts",9.3100004196167
91388,46,"F","Search","Skirts",9.3100004196167
87322,21,"F","Search","Skirts",9.3100004196167
49212,56,"F","Display","Dresses",9.8100004196167
49475,21,"F","Display","Dresses",9.8100004196167
88302,23,"F","Organic","Dresses",9.8100004196167
96522,35,"F","Search","Dresses",9.8100004196167
99010,34,"F","Search","Shorts",9.8100004196167
51854,46,"F","Display","Socks & Hosiery",10.3100004196167
92441,41,"F","Search","Tops & Tees",11.3100004196167
15055,69,"F","Search","Tops & Tees",11.3100004196167
45469,21,"F","Search","Tops & Tees",11.3100004196167
53269,66,"F","Search","Tops & Tees",11.3100004196167
78020,70,"F","Search","Fashion Hoodies & Sweatshirts",12.3100004196167
12455,53,"F","Organic","Tops & Tees",13.3100004196167
43721,31,"F","Search","Tops & Tees",13.3100004196167
52586,44,"F","Organic","Shorts",13.3100004196167
23374,24,"M","Search","Underwear",13.8100004196167
35958,31,"M","Search","Underwear",13.8100004196167
96841,52,"F","Search","Intimates",13.8100004196167
98214,34,"F","Search","Intimates",13.8100004196167
67140,51,"F","Search","Intimates",14.8100004196167
85134,46,"F","Search","Pants & Capris",14.8100004196167
